estacion,fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2,marea
meteo colonia,2022-05-03T01:35:00Z,13.8,66,1023.4,16.1,142,SE,NA
meteo colonia,2022-05-03T01:40:00Z,13.8,66,1023.4,14,142,SE,NA
meteo colonia,2022-05-03T01:45:00Z,13.8,67,1023.5,15.7,141,SE,NA
meteo colonia,2022-05-03T01:50:00Z,13.7,66,1023.5,14.8,144,SE,NA
meteo colonia,2022-05-03T01:55:00Z,13.7,67,1023.5,15.2,142,SE,NA
meteo colonia,2022-05-03T02:00:00Z,13.7,66,1023.4,16.5,141,SE,NA
meteo colonia,2022-05-03T02:05:00Z,13.7,67,1023.4,15.7,141,SE,NA
meteo colonia,2022-05-03T02:10:00Z,13.7,66,1023.4,14.8,148,SSE,NA
meteo colonia,2022-05-03T02:15:00Z,13.7,67,1023.4,14.6,148,SSE,NA
meteo colonia,2022-05-03T02:20:00Z,13.8,66,1023.5,15.4,147,SSE,NA
meteo colonia,2022-05-03T02:25:00Z,13.8,67,1023.5,14.2,143,SE,NA
meteo colonia,2022-05-03T02:30:00Z,13.7,66,1023.4,15,144,SE,NA
meteo colonia,2022-05-03T02:35:00Z,13.7,67,1023.4,16.3,146,SE,NA
meteo colonia,2022-05-03T02:40:00Z,13.7,68,1023.4,15.6,141,SE,NA
meteo colonia,2022-05-03T02:45:00Z,13.7,68,1023.3,15.9,140,SE,NA
meteo colonia,2022-05-03T02:50:00Z,13.7,68,1023.3,15.7,144,SE,NA
meteo colonia,2022-05-03T02:55:00Z,13.6,69,1023.3,15.7,146,SE,NA
meteo colonia,2022-05-03T03:00:00Z,13.6,69,1023.3,15,145,SE,NA
meteo colonia,2022-05-03T03:05:00Z,13.6,70,1023.4,13.8,145,SE,NA
meteo colonia,2022-05-03T03:10:00Z,13.6,69,1023.4,14,146,SE,NA
meteo colonia,2022-05-03T03:15:00Z,13.6,70,1023.5,13.8,146,SE,NA
meteo colonia,2022-05-03T03:20:00Z,13.6,69,1023.5,14,146,SE,NA
meteo colonia,2022-05-03T03:25:00Z,13.7,70,1023.5,13.8,150,SSE,NA
meteo colonia,2022-05-03T03:30:00Z,13.7,70,1023.5,14.4,152,SSE,NA
meteo colonia,2022-05-03T03:35:00Z,13.7,69,1023.5,13,149,SSE,NA
meteo colonia,2022-05-03T03:40:00Z,13.7,69,1023.6,12.4,146,SE,NA
meteo colonia,2022-05-03T03:45:00Z,13.7,69,1023.5,13.6,141,SE,NA
meteo colonia,2022-05-03T03:50:00Z,13.7,69,1023.5,11.7,141,SE,NA
meteo colonia,2022-05-03T03:55:00Z,13.7,70,1023.4,12.8,147,SSE,NA
meteo colonia,2022-05-03T04:00:00Z,13.7,70,1023.4,12.2,144,SE,NA
meteo colonia,2022-05-03T04:05:00Z,13.7,70,1023.4,14.2,145,SE,NA
meteo colonia,2022-05-03T04:10:00Z,13.7,69,1023.4,13.8,149,SSE,NA
meteo colonia,2022-05-03T04:15:00Z,13.8,70,1023.3,14.8,145,SE,NA
meteo colonia,2022-05-03T04:20:00Z,13.8,70,1023.3,14.2,155,SSE,NA
meteo colonia,2022-05-03T04:25:00Z,13.8,70,1023.3,14.2,160,SSE,NA
meteo colonia,2022-05-03T04:30:00Z,13.8,70,1023.2,13.8,156,SSE,NA
meteo colonia,2022-05-03T04:35:00Z,13.7,70,1023.3,12.8,148,SSE,NA
meteo colonia,2022-05-03T04:40:00Z,13.7,70,1023.3,12.8,152,SSE,NA
meteo colonia,2022-05-03T04:45:00Z,13.7,70,1023.3,12.8,160,SSE,NA
meteo colonia,2022-05-03T04:50:00Z,13.6,70,1023.3,12.8,147,SSE,NA
meteo colonia,2022-05-03T04:55:00Z,13.6,70,1023.3,13.2,153,SSE,NA
meteo colonia,2022-05-03T05:00:00Z,13.5,70,1023.3,14.4,158,SSE,NA
meteo colonia,2022-05-03T05:05:00Z,13.5,70,1023.4,14.2,151,SSE,NA
meteo colonia,2022-05-03T05:10:00Z,13.5,70,1023.4,13.2,151,SSE,NA
meteo colonia,2022-05-03T05:15:00Z,13.5,69,1023.3,14,153,SSE,NA
meteo colonia,2022-05-03T05:20:00Z,13.5,69,1023.3,15.2,151,SSE,NA
meteo colonia,2022-05-03T05:25:00Z,13.4,69,1023.3,14.2,144,SE,NA
meteo colonia,2022-05-03T05:30:00Z,13.5,70,1023.3,14.2,151,SSE,NA
meteo colonia,2022-05-03T05:35:00Z,13.4,70,1023.2,13.6,150,SSE,NA
meteo colonia,2022-05-03T05:40:00Z,13.4,69,1023.2,14,148,SSE,NA
meteo colonia,2022-05-03T05:45:00Z,13.3,70,1023.2,15.2,150,SSE,NA
meteo colonia,2022-05-03T05:50:00Z,13.3,70,1023.2,13.4,154,SSE,NA
meteo colonia,2022-05-03T05:55:00Z,13.3,72,1023.3,12.8,157,SSE,NA
meteo colonia,2022-05-03T06:00:00Z,13.3,72,1023.3,12.8,161,SSE,NA
meteo colonia,2022-05-03T06:05:00Z,13.2,74,1023.3,12.4,165,SSE,NA
meteo colonia,2022-05-03T06:10:00Z,13.2,74,1023.3,11.9,170,S,NA
meteo colonia,2022-05-03T06:15:00Z,13.2,74,1023.4,15,165,SSE,NA
meteo colonia,2022-05-03T06:20:00Z,13.2,75,1023.4,12.6,171,S,NA
meteo colonia,2022-05-03T06:25:00Z,13.1,75,1023.4,11.1,165,SSE,NA
meteo colonia,2022-05-03T06:30:00Z,13.1,75,1023.3,11.3,160,SSE,NA
meteo colonia,2022-05-03T06:35:00Z,13.1,76,1023.2,13.4,159,SSE,NA
meteo colonia,2022-05-03T06:40:00Z,13.1,76,1023.2,12.8,160,SSE,NA
meteo colonia,2022-05-03T06:45:00Z,13.1,77,1023.1,13,157,SSE,NA
meteo colonia,2022-05-03T06:50:00Z,13.1,77,1023.1,12.8,158,SSE,NA
meteo colonia,2022-05-03T06:55:00Z,13.1,78,1023.1,12.1,162,SSE,NA
meteo colonia,2022-05-03T07:00:00Z,13.1,78,1023,13.6,162,SSE,NA
meteo colonia,2022-05-03T07:05:00Z,13.1,79,1023,14.2,166,SSE,NA
meteo colonia,2022-05-03T07:10:00Z,13.1,79,1022.9,14.2,164,SSE,NA
meteo colonia,2022-05-03T07:15:00Z,13,79,1022.8,13.2,151,SSE,NA
meteo colonia,2022-05-03T07:20:00Z,13,79,1022.8,12.6,159,SSE,NA
meteo colonia,2022-05-03T07:25:00Z,12.9,80,1022.8,12.1,160,SSE,NA
meteo colonia,2022-05-03T07:30:00Z,12.9,81,1022.7,10.7,155,SSE,NA
meteo colonia,2022-05-03T07:35:00Z,13,81,1022.7,10.3,157,SSE,NA
meteo colonia,2022-05-03T07:40:00Z,13,82,1022.7,11.1,167,SSE,NA
meteo colonia,2022-05-03T07:45:00Z,13,82,1022.7,11.5,164,SSE,NA
meteo colonia,2022-05-03T07:50:00Z,13.1,83,1022.7,12.1,172,S,NA
meteo colonia,2022-05-03T07:55:00Z,13,82,1022.7,11.7,168,SSE,NA
meteo colonia,2022-05-03T08:00:00Z,13.1,83,1022.7,11.1,176,S,NA
meteo colonia,2022-05-03T08:05:00Z,13,83,1022.6,12.4,173,S,NA
meteo colonia,2022-05-03T08:10:00Z,13,83,1022.6,11.5,173,S,NA
meteo colonia,2022-05-03T08:15:00Z,12.9,83,1022.5,11.9,169,S,NA
meteo colonia,2022-05-03T08:20:00Z,12.9,84,1022.5,10.3,171,S,NA
meteo colonia,2022-05-03T08:25:00Z,12.8,84,1022.5,11.9,165,SSE,NA
meteo colonia,2022-05-03T08:30:00Z,12.7,84,1022.5,11.7,163,SSE,NA
meteo colonia,2022-05-03T08:35:00Z,12.7,84,1022.6,11.3,170,S,NA
meteo colonia,2022-05-03T08:40:00Z,12.8,84,1022.6,11.7,159,SSE,NA
meteo colonia,2022-05-03T08:45:00Z,12.8,84,1022.6,12.6,168,SSE,NA
meteo colonia,2022-05-03T08:50:00Z,12.8,84,1022.6,10.3,166,SSE,NA
meteo colonia,2022-05-03T08:55:00Z,12.7,84,1022.5,13.2,155,SSE,NA
meteo colonia,2022-05-03T09:00:00Z,12.7,84,1022.4,13.8,158,SSE,NA
meteo colonia,2022-05-03T09:05:00Z,12.7,83,1022.4,14.6,156,SSE,NA
meteo colonia,2022-05-03T09:10:00Z,12.7,84,1022.4,13,159,SSE,NA
meteo colonia,2022-05-03T09:15:00Z,12.7,84,1022.4,12.8,164,SSE,NA
meteo colonia,2022-05-03T09:20:00Z,12.8,85,1022.5,13,175,S,NA
meteo colonia,2022-05-03T09:25:00Z,12.8,85,1022.6,12.2,171,S,NA
meteo colonia,2022-05-03T09:30:00Z,12.8,85,1022.7,15.2,174,S,NA
meteo colonia,2022-05-03T09:35:00Z,12.7,85,1022.7,14.8,176,S,NA
meteo colonia,2022-05-03T09:40:00Z,12.7,85,1022.7,15.2,179,S,NA
meteo colonia,2022-05-03T09:45:00Z,12.7,86,1022.8,15.2,176,S,NA
meteo colonia,2022-05-03T09:50:00Z,12.6,85,1022.8,15.6,175,S,NA
meteo colonia,2022-05-03T09:55:00Z,12.6,86,1022.8,16.3,177,S,NA
meteo colonia,2022-05-03T10:00:00Z,12.6,85,1022.9,15.9,181,S,NA
meteo colonia,2022-05-03T10:05:00Z,12.6,86,1022.9,16.1,178,S,NA
meteo colonia,2022-05-03T10:10:00Z,12.5,86,1023,15.4,180,S,NA
meteo colonia,2022-05-03T10:15:00Z,12.4,86,1023,15.6,178,S,NA
meteo colonia,2022-05-03T10:20:00Z,12.4,87,1023.1,15.2,176,S,NA
meteo colonia,2022-05-03T10:25:00Z,12.3,87,1023.1,15.9,177,S,NA
meteo colonia,2022-05-03T10:30:00Z,12.4,88,1023.1,13.6,176,S,NA
meteo colonia,2022-05-03T10:35:00Z,12.4,88,1023.2,14.8,177,S,NA
meteo colonia,2022-05-03T10:40:00Z,12.4,88,1023.2,15.7,177,S,NA
meteo colonia,2022-05-03T10:45:00Z,12.5,88,1023.3,15,176,S,NA
meteo colonia,2022-05-03T10:50:00Z,12.6,88,1023.3,14,173,S,NA
meteo colonia,2022-05-03T10:55:00Z,12.6,88,1023.3,13.4,172,S,NA
meteo colonia,2022-05-03T11:00:00Z,12.7,88,1023.4,14.8,172,S,NA
meteo colonia,2022-05-03T11:05:00Z,12.7,88,1023.4,14.8,176,S,NA
meteo colonia,2022-05-03T11:10:00Z,12.7,88,1023.4,14.8,178,S,NA
meteo colonia,2022-05-03T11:15:00Z,12.7,88,1023.5,15.2,179,S,NA
meteo colonia,2022-05-03T11:20:00Z,12.6,88,1023.5,15.2,177,S,NA
meteo colonia,2022-05-03T11:25:00Z,12.5,88,1023.5,15.7,177,S,NA
meteo colonia,2022-05-03T11:30:00Z,12.4,88,1023.5,13.8,181,S,NA
meteo colonia,2022-05-03T11:35:00Z,12.5,88,1023.5,13.6,179,S,NA
meteo colonia,2022-05-03T11:40:00Z,12.4,88,1023.5,14.6,179,S,NA
meteo colonia,2022-05-03T11:45:00Z,12.5,88,1023.5,13.8,179,S,NA
meteo colonia,2022-05-03T11:50:00Z,12.5,87,1023.5,14.8,182,S,NA
meteo colonia,2022-05-03T11:55:00Z,12.5,87,1023.5,15.2,183,S,NA
meteo colonia,2022-05-03T12:00:00Z,12.7,86,1023.5,14,178,S,NA
meteo colonia,2022-05-03T12:05:00Z,12.7,86,1023.4,14.2,182,S,NA
meteo colonia,2022-05-03T12:10:00Z,12.7,86,1023.5,15,182,S,NA
meteo colonia,2022-05-03T12:15:00Z,12.7,86,1023.5,13.8,180,S,NA
meteo colonia,2022-05-03T12:20:00Z,12.7,85,1023.6,14.2,170,S,NA
meteo colonia,2022-05-03T12:25:00Z,12.9,84,1023.6,14.8,173,S,NA
meteo colonia,2022-05-03T12:30:00Z,13,84,1023.6,13,172,S,NA
meteo colonia,2022-05-03T12:35:00Z,13.1,84,1023.6,12.2,180,S,NA
meteo colonia,2022-05-03T12:40:00Z,13.1,84,1023.7,12.2,178,S,NA
meteo colonia,2022-05-03T12:45:00Z,13.2,83,1023.7,13.2,180,S,NA
meteo colonia,2022-05-03T12:50:00Z,13.1,84,1023.7,13.4,182,S,NA
meteo colonia,2022-05-03T12:55:00Z,13,84,1023.7,11.7,179,S,NA
meteo colonia,2022-05-03T13:00:00Z,13.1,84,1023.7,12.4,179,S,NA
meteo colonia,2022-05-03T13:05:00Z,13.2,82,1023.7,12.2,178,S,NA
meteo colonia,2022-05-03T13:10:00Z,13.2,82,1023.8,12.4,175,S,NA
meteo colonia,2022-05-03T13:15:00Z,13.1,82,1023.8,12.4,175,S,NA
meteo colonia,2022-05-03T13:20:00Z,13.2,82,1023.8,10.3,173,S,NA
meteo colonia,2022-05-03T13:25:00Z,13.4,81,1023.8,12.2,170,S,NA
meteo colonia,2022-05-03T13:30:00Z,13.4,81,1023.8,11.3,177,S,NA
meteo colonia,2022-05-03T13:35:00Z,13.3,82,1023.8,10.3,176,S,NA
meteo colonia,2022-05-03T13:40:00Z,13.3,82,1023.8,11.1,180,S,NA
meteo colonia,2022-05-03T13:45:00Z,13.3,82,1023.9,11.5,180,S,NA
meteo colonia,2022-05-03T13:50:00Z,13.2,82,1023.9,11.7,180,S,NA
meteo colonia,2022-05-03T13:55:00Z,13.1,82,1023.9,11.9,180,S,NA
meteo colonia,2022-05-03T14:00:00Z,13.2,82,1023.9,11.1,182,S,NA
meteo colonia,2022-05-03T14:05:00Z,13.3,81,1023.9,11.1,180,S,NA
meteo colonia,2022-05-03T14:10:00Z,13.4,81,1023.9,10.1,176,S,NA
meteo colonia,2022-05-03T14:15:00Z,13.5,81,1023.9,10.1,180,S,NA
meteo colonia,2022-05-03T14:20:00Z,13.5,81,1023.9,11.5,175,S,NA
meteo colonia,2022-05-03T14:25:00Z,13.7,80,1023.9,10.9,178,S,NA
meteo colonia,2022-05-03T14:30:00Z,13.5,81,1023.9,11.3,185,S,NA
meteo colonia,2022-05-03T14:35:00Z,13.4,81,1023.8,11.1,184,S,NA
meteo colonia,2022-05-03T14:40:00Z,13.6,80,1023.8,10.9,183,S,NA
meteo colonia,2022-05-03T14:45:00Z,13.7,79,1023.8,10.1,185,S,NA
meteo colonia,2022-05-03T14:50:00Z,13.7,80,1023.8,10.5,187,S,NA
meteo colonia,2022-05-03T14:55:00Z,13.7,81,1023.8,9.9,183,S,NA
meteo colonia,2022-05-03T15:00:00Z,13.7,80,1023.7,10.5,185,S,NA
meteo colonia,2022-05-03T15:05:00Z,13.7,80,1023.8,9.9,187,S,NA
meteo colonia,2022-05-03T15:10:00Z,13.7,80,1023.8,9.9,181,S,NA
meteo colonia,2022-05-03T15:15:00Z,13.9,80,1023.8,8.4,180,S,NA
meteo colonia,2022-05-03T15:20:00Z,13.8,79,1023.8,8.4,181,S,NA
meteo colonia,2022-05-03T15:25:00Z,13.9,79,1023.8,7.8,178,S,NA
meteo colonia,2022-05-03T15:30:00Z,14.1,77,1023.8,8,176,S,NA
meteo colonia,2022-05-03T15:35:00Z,14.3,77,1023.7,7,170,S,NA
meteo colonia,2022-05-03T15:40:00Z,14.5,76,1023.7,7.8,171,S,NA
meteo colonia,2022-05-03T15:45:00Z,14.5,75,1023.6,8.4,173,S,NA
meteo colonia,2022-05-03T15:50:00Z,14.5,76,1023.5,9.3,173,S,NA
meteo colonia,2022-05-03T15:55:00Z,14.7,75,1023.3,9.7,175,S,NA
meteo colonia,2022-05-03T16:00:00Z,14.5,74,1023.2,9.5,186,S,NA
meteo colonia,2022-05-03T16:05:00Z,14.3,77,1023.2,10.5,189,S,NA
meteo colonia,2022-05-03T16:10:00Z,14.3,77,1023.1,11.5,189,S,NA
meteo colonia,2022-05-03T16:15:00Z,14.3,76,1023,10.9,187,S,NA
meteo colonia,2022-05-03T16:20:00Z,14.3,75,1023.1,9.7,188,S,NA
meteo colonia,2022-05-03T16:25:00Z,14.6,75,1023,8.9,190,S,NA
meteo colonia,2022-05-03T16:30:00Z,14.6,74,1023,10.3,188,S,NA
meteo colonia,2022-05-03T16:35:00Z,14.6,75,1022.9,11.3,194,SSW,NA
meteo colonia,2022-05-03T16:40:00Z,14.7,74,1022.9,9.3,188,S,NA
meteo colonia,2022-05-03T16:45:00Z,14.7,73,1022.9,10.3,186,S,NA
meteo colonia,2022-05-03T16:50:00Z,14.6,74,1022.8,9.9,191,S,NA
meteo colonia,2022-05-03T16:55:00Z,14.8,74,1022.7,8.9,195,SSW,NA
meteo colonia,2022-05-03T17:00:00Z,14.7,72,1022.6,9.5,188,S,NA
meteo colonia,2022-05-03T17:05:00Z,14.8,73,1022.5,9.1,189,S,NA
meteo colonia,2022-05-03T17:10:00Z,14.8,72,1022.5,8.2,190,S,NA
meteo colonia,2022-05-03T17:15:00Z,15.1,72,1022.4,7.4,173,S,NA
meteo colonia,2022-05-03T17:20:00Z,15.3,70,1022.3,7.2,179,S,NA
meteo colonia,2022-05-03T17:25:00Z,15.1,70,1022.3,8.4,184,S,NA
meteo colonia,2022-05-03T17:30:00Z,15.1,71,1022.2,9.7,171,S,NA
meteo colonia,2022-05-03T17:35:00Z,15.8,68,1022.1,7.8,162,SSE,NA
meteo colonia,2022-05-03T17:40:00Z,15.8,67,1022,6.4,175,S,NA
meteo colonia,2022-05-03T17:45:00Z,15.5,69,1021.9,8,180,S,NA
meteo colonia,2022-05-03T17:50:00Z,15.4,70,1021.9,8.6,186,S,NA
meteo colonia,2022-05-03T17:55:00Z,15.6,69,1021.8,7,167,SSE,NA
meteo colonia,2022-05-03T18:00:00Z,16,67,1021.8,6.6,169,S,NA
meteo colonia,2022-05-03T18:05:00Z,16.1,66,1021.8,6.4,161,SSE,NA
meteo colonia,2022-05-03T18:10:00Z,16,67,1021.7,5.4,168,SSE,NA
meteo colonia,2022-05-03T18:15:00Z,15.9,68,1021.6,6.8,185,S,NA
meteo colonia,2022-05-03T18:20:00Z,15.6,68,1021.6,5.2,175,S,NA
meteo colonia,2022-05-03T18:25:00Z,16.1,67,1021.6,5.4,169,S,NA
meteo colonia,2022-05-03T18:30:00Z,16.2,66,1021.5,5.4,162,SSE,NA
meteo colonia,2022-05-03T18:35:00Z,16,67,1021.4,4.7,171,S,NA
meteo colonia,2022-05-03T18:40:00Z,16.1,66,1021.5,5.1,167,SSE,NA
meteo colonia,2022-05-03T18:45:00Z,16.1,66,1021.4,5.4,174,S,NA
meteo colonia,2022-05-03T18:50:00Z,16.3,66,1021.4,3.9,186,S,NA
meteo colonia,2022-05-03T18:55:00Z,16.4,65,1021.4,3.9,153,SSE,NA
meteo colonia,2022-05-03T19:00:00Z,16.8,64,1021.4,5.2,144,SE,NA
meteo colonia,2022-05-03T19:05:00Z,16.6,64,1021.4,4.9,155,SSE,NA
meteo colonia,2022-05-03T19:10:00Z,16.9,64,1021.3,4.9,143,SE,NA
meteo colonia,2022-05-03T19:15:00Z,16.7,64,1021.3,4.5,131,SE,NA
meteo colonia,2022-05-03T19:20:00Z,16.8,64,1021.3,5.4,134,SE,NA
meteo colonia,2022-05-03T19:25:00Z,16.2,66,1021.3,4.3,140,SE,NA
meteo colonia,2022-05-03T19:30:00Z,16.3,66,1021.3,4.7,169,S,NA
meteo colonia,2022-05-03T19:35:00Z,16.4,66,1021.3,4.3,149,SSE,NA
meteo colonia,2022-05-03T19:40:00Z,16.6,65,1021.3,4.5,143,SE,NA
meteo colonia,2022-05-03T19:45:00Z,16.3,66,1021.3,4.9,174,S,NA
meteo colonia,2022-05-03T19:50:00Z,15.9,67,1021.3,4.1,163,SSE,NA
meteo colonia,2022-05-03T19:55:00Z,16.3,66,1021.3,4.5,160,SSE,NA
meteo colonia,2022-05-03T20:00:00Z,16.1,66,1021.2,4.9,171,S,NA
meteo colonia,2022-05-03T20:05:00Z,15.7,68,1021.2,4.3,154,SSE,NA
meteo colonia,2022-05-03T20:10:00Z,15.9,67,1021.2,4.1,156,SSE,NA
meteo colonia,2022-05-03T20:15:00Z,15.7,69,1021.2,4.9,172,S,NA
meteo colonia,2022-05-03T20:20:00Z,15.6,69,1021.2,3.9,171,S,NA
meteo colonia,2022-05-03T20:25:00Z,15.8,68,1021.3,3.7,145,SE,NA
meteo colonia,2022-05-03T20:30:00Z,15.7,69,1021.3,4.7,146,SE,NA
meteo colonia,2022-05-03T20:35:00Z,15.7,69,1021.3,3.7,155,SSE,NA
meteo colonia,2022-05-03T20:40:00Z,15.5,69,1021.3,3.5,142,SE,NA
meteo colonia,2022-05-03T20:45:00Z,15.4,70,1021.2,2.5,131,SE,NA
meteo colonia,2022-05-03T20:50:00Z,15.3,70,1021.2,2.9,150,SSE,NA
meteo colonia,2022-05-03T20:55:00Z,15.2,70,1021.1,2.3,132,SE,NA
meteo colonia,2022-05-03T21:00:00Z,15,71,1021.2,2.7,117,ESE,NA
meteo colonia,2022-05-03T21:05:00Z,14.9,72,1021.2,3.3,98,E,NA
meteo colonia,2022-05-03T21:10:00Z,14.7,73,1021.1,2.9,103,ESE,NA
meteo colonia,2022-05-03T21:15:00Z,14.5,74,1021.2,2.5,83,E,NA
meteo colonia,2022-05-03T21:20:00Z,14.4,74,1021.2,2.3,86,E,NA
meteo colonia,2022-05-03T21:25:00Z,14.2,75,1021.2,3.1,60,ENE,NA
meteo colonia,2022-05-03T21:30:00Z,14.2,75,1021.2,2.1,62,ENE,NA
meteo colonia,2022-05-03T21:35:00Z,14.1,75,1021.3,2.5,65,ENE,NA
meteo colonia,2022-05-03T21:40:00Z,14.1,75,1021.3,2.7,67,ENE,NA
meteo colonia,2022-05-03T21:45:00Z,14,76,1021.3,3.3,63,ENE,NA
meteo colonia,2022-05-03T21:50:00Z,13.8,77,1021.4,3.7,55,NE,NA
meteo colonia,2022-05-03T21:55:00Z,13.7,78,1021.4,3.5,55,NE,NA
meteo colonia,2022-05-03T22:00:00Z,13.7,78,1021.5,4.3,61,ENE,NA
meteo colonia,2022-05-03T22:05:00Z,13.7,78,1021.5,4.1,56,NE,NA
meteo colonia,2022-05-03T22:10:00Z,13.5,79,1021.4,3.7,50,NE,NA
meteo colonia,2022-05-03T22:15:00Z,13.5,79,1021.4,3.5,40,NE,NA
meteo colonia,2022-05-03T22:20:00Z,13.5,79,1021.4,4.3,45,NE,NA
meteo colonia,2022-05-03T22:25:00Z,13.5,80,1021.5,4.5,45,NE,NA
meteo colonia,2022-05-03T22:30:00Z,13.4,80,1021.4,4.7,45,NE,NA
meteo colonia,2022-05-03T22:35:00Z,13.4,81,1021.4,4.7,43,NE,NA
meteo colonia,2022-05-03T22:40:00Z,13.3,81,1021.4,4.5,44,NE,NA
meteo colonia,2022-05-03T22:45:00Z,13.3,81,1021.5,4.7,43,NE,NA
meteo colonia,2022-05-03T22:50:00Z,13.3,81,1021.5,4.7,42,NE,NA
meteo colonia,2022-05-03T22:55:00Z,13.2,81,1021.5,5.2,42,NE,NA
meteo colonia,2022-05-03T23:00:00Z,13.2,81,1021.5,5.1,41,NE,NA
meteo colonia,2022-05-03T23:05:00Z,13.2,81,1021.5,4.3,47,NE,NA
meteo colonia,2022-05-03T23:10:00Z,13.2,82,1021.5,4.7,47,NE,NA
meteo colonia,2022-05-03T23:15:00Z,13.2,82,1021.6,4.9,51,NE,NA
meteo colonia,2022-05-03T23:20:00Z,13.1,82,1021.5,4.5,48,NE,NA
meteo colonia,2022-05-03T23:25:00Z,13.1,82,1021.5,5.1,48,NE,NA
meteo colonia,2022-05-03T23:30:00Z,13,83,1021.5,6.2,40,NE,NA
meteo colonia,2022-05-03T23:35:00Z,12.8,83,1021.5,6.2,39,NE,NA
meteo colonia,2022-05-03T23:40:00Z,12.7,84,1021.5,6.4,38,NE,NA
meteo colonia,2022-05-03T23:45:00Z,12.6,84,1021.5,6.2,37,NE,NA
meteo colonia,2022-05-03T23:50:00Z,12.5,85,1021.5,7.2,35,NE,NA
meteo colonia,2022-05-03T23:55:00Z,12.4,85,1021.5,7.2,37,NE,NA
meteo colonia,2022-05-04T00:00:00Z,12.3,85,1021.5,7,36,NE,NA
meteo colonia,2022-05-04T00:05:00Z,12.3,86,1021.5,7,36,NE,NA
meteo colonia,2022-05-04T00:10:00Z,12.2,86,1021.6,6,37,NE,NA
meteo colonia,2022-05-04T00:15:00Z,12.2,86,1021.6,7.2,36,NE,NA
meteo colonia,2022-05-04T00:20:00Z,12.2,86,1021.6,7.2,36,NE,NA
meteo colonia,2022-05-04T00:25:00Z,12.3,85,1021.5,6.8,36,NE,NA
meteo colonia,2022-05-04T00:30:00Z,12.2,86,1021.5,7.4,38,NE,NA
meteo colonia,2022-05-04T00:35:00Z,12.2,86,1021.5,7.4,36,NE,NA
meteo colonia,2022-05-04T00:40:00Z,12.1,86,1021.4,7.8,37,NE,NA
meteo colonia,2022-05-04T00:45:00Z,12,86,1021.4,8.4,34,NE,NA
meteo colonia,2022-05-04T00:50:00Z,11.9,87,1021.4,8.6,35,NE,NA
meteo colonia,2022-05-04T00:55:00Z,11.9,87,1021.5,8.6,34,NE,NA
meteo colonia,2022-05-04T01:00:00Z,11.8,87,1021.5,8.9,34,NE,NA
meteo colonia,2022-05-04T01:05:00Z,11.8,87,1021.5,9.1,33,NNE,NA
meteo colonia,2022-05-04T01:10:00Z,11.8,87,1021.6,9.7,33,NNE,NA
meteo colonia,2022-05-04T01:15:00Z,11.8,87,1021.6,9.7,34,NE,NA
meteo colonia,2022-05-04T01:20:00Z,11.9,87,1021.7,8.6,34,NE,NA
meteo colonia,2022-05-04T01:25:00Z,11.8,87,1021.8,8.7,32,NNE,NA
meteo colonia,2022-05-04T01:30:00Z,11.8,87,1021.8,9.1,34,NE,NA
meteo colonia,2022-05-04T01:35:00Z,11.8,87,1021.8,8.6,32,NNE,NA
meteo colonia,2022-05-04T01:40:00Z,11.8,88,1021.8,9.3,34,NE,NA
meteo colonia,2022-05-04T01:45:00Z,11.8,88,1021.8,9.9,34,NE,NA
meteo colonia,2022-05-04T01:50:00Z,11.8,88,1021.8,9.3,33,NNE,NA
meteo colonia,2022-05-04T01:55:00Z,11.9,88,1021.9,8.4,32,NNE,NA
meteo colonia,2022-05-04T02:00:00Z,11.9,88,1021.9,9.5,33,NNE,NA
meteo colonia,2022-05-04T02:05:00Z,11.9,88,1021.9,9.5,34,NE,NA
meteo colonia,2022-05-04T02:10:00Z,11.9,88,1021.9,8.7,35,NE,NA
meteo colonia,2022-05-04T02:15:00Z,11.9,88,1021.9,9.1,34,NE,NA
meteo colonia,2022-05-04T02:20:00Z,11.9,88,1021.8,9.7,33,NNE,NA
meteo colonia,2022-05-04T02:25:00Z,11.9,88,1021.8,9.5,34,NE,NA
meteo colonia,2022-05-04T02:30:00Z,11.8,89,1021.8,9.7,33,NNE,NA
meteo colonia,2022-05-04T02:35:00Z,11.9,89,1021.8,9.9,34,NE,NA
meteo colonia,2022-05-04T02:40:00Z,11.9,89,1021.7,9.7,33,NNE,NA
meteo colonia,2022-05-04T02:45:00Z,11.9,88,1021.7,9.5,30,NNE,NA
meteo colonia,2022-05-04T02:50:00Z,11.8,89,1021.6,9.7,34,NE,NA
meteo colonia,2022-05-04T02:55:00Z,11.8,89,1021.6,9.5,33,NNE,NA
meteo colonia,2022-05-04T03:00:00Z,11.8,89,1021.6,9.7,33,NNE,NA
meteo colonia,2022-05-04T03:05:00Z,11.8,89,1021.6,9.1,33,NNE,NA
meteo colonia,2022-05-04T03:10:00Z,11.8,89,1021.6,9.3,34,NE,NA
meteo colonia,2022-05-04T03:15:00Z,11.7,90,1021.7,9.3,32,NNE,NA
meteo colonia,2022-05-04T03:20:00Z,11.6,90,1021.7,9.5,34,NE,NA
meteo colonia,2022-05-04T03:25:00Z,11.7,91,1021.7,9.1,36,NE,NA
meteo colonia,2022-05-04T03:30:00Z,11.7,91,1021.7,10.3,34,NE,NA
